<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GAZP,D,09/12/19,00:00:00,234.4000000,235.2800000,231.5100000,232.8800000,28919220
GAZP,D,09/13/19,00:00:00,232.6000000,233.4100000,230.8000000,232.5000000,17924170
GAZP,D,09/16/19,00:00:00,233.9200000,234.8800000,232.5700000,234.8800000,29088960
GAZP,D,09/17/19,00:00:00,234.5900000,235.1700000,232.3600000,233.5800000,28290430
GAZP,D,09/18/19,00:00:00,233.0000000,233.9600000,232.3000000,233.4600000,12241830
GAZP,D,09/19/19,00:00:00,233.2000000,233.2800000,230.0600000,230.5200000,31656770
GAZP,D,09/20/19,00:00:00,230.7500000,231.0000000,228.5000000,230.4100000,34630870
GAZP,D,09/23/19,00:00:00,230.5100000,231.2500000,228.8700000,230.3600000,16853630
GAZP,D,09/24/19,00:00:00,230.4000000,230.6800000,227.1900000,227.7000000,22360090
GAZP,D,09/25/19,00:00:00,227.0500000,228.7000000,225.7600000,228.4300000,22023600
GAZP,D,09/26/19,00:00:00,228.7400000,233.7000000,228.3100000,231.9700000,40372280
GAZP,D,09/27/19,00:00:00,231.9500000,232.1400000,229.0100000,229.0100000,13552170
GAZP,D,09/30/19,00:00:00,229.0300000,229.4600000,225.9000000,225.9000000,26468400
GAZP,D,10/01/19,00:00:00,225.9900000,227.7000000,225.1700000,226.4900000,16729200
GAZP,D,10/02/19,00:00:00,226.2000000,226.6500000,223.2500000,223.6000000,31853130
GAZP,D,10/03/19,00:00:00,223.5500000,224.8900000,220.7900000,223.1000000,29947650
GAZP,D,10/04/19,00:00:00,224.3000000,224.6500000,221.2400000,221.6600000,21983910
GAZP,D,10/07/19,00:00:00,221.8600000,226.8100000,220.6800000,226.3600000,22368580
GAZP,D,10/08/19,00:00:00,226.5500000,227.7000000,222.7100000,223.2000000,22250070
GAZP,D,10/09/19,00:00:00,223.1000000,224.7100000,221.7200000,223.1800000,14900260
GAZP,D,10/10/19,00:00:00,222.9900000,224.9300000,222.2700000,224.5000000,14656590
GAZP,D,10/11/19,00:00:00,225.0100000,227.5000000,224.8200000,227.3700000,18254680
GAZP,D,10/14/19,00:00:00,227.3800000,228.6100000,225.5000000,226.0000000,14629550
GAZP,D,10/15/19,00:00:00,225.9900000,227.1500000,224.0600000,226.0000000,18143980
GAZP,D,10/16/19,00:00:00,225.8500000,227.9000000,225.1100000,227.7000000,17795440
GAZP,D,10/17/19,00:00:00,227.6600000,228.6000000,226.0000000,228.0000000,21404300
GAZP,D,10/18/19,00:00:00,227.8800000,228.9000000,227.2000000,228.0000000,16558440
GAZP,D,10/21/19,00:00:00,228.2400000,229.1100000,227.3100000,228.5400000,14398380
GAZP,D,10/22/19,00:00:00,228.5900000,235.3600000,228.2800000,235.3600000,42863380
GAZP,D,10/23/19,00:00:00,234.8600000,237.6700000,233.1600000,236.2000000,39572590
GAZP,D,10/24/19,00:00:00,236.4600000,244.0000000,236.4600000,243.9400000,47588820
GAZP,D,10/25/19,00:00:00,244.1700000,247.4000000,239.5000000,246.7100000,43854890
GAZP,D,10/28/19,00:00:00,247.3400000,249.9600000,242.7000000,244.4000000,34900700
GAZP,D,10/29/19,00:00:00,244.0300000,253.6900000,241.4000000,253.1000000,70808570
GAZP,D,10/30/19,00:00:00,252.8500000,265.2600000,252.0100000,261.6000000,97799760
GAZP,D,10/31/19,00:00:00,262.2900000,267.4000000,257.0000000,260.0000000,89611990
GAZP,D,11/01/19,00:00:00,260.1100000,264.2800000,256.3500000,263.7900000,50894990
GAZP,D,11/05/19,00:00:00,266.0200000,267.5300000,261.3100000,263.0000000,36659860
GAZP,D,11/06/19,00:00:00,263.1100000,266.9800000,258.9100000,266.9800000,37682320
GAZP,D,11/07/19,00:00:00,266.0100000,272.6800000,264.6600000,270.7400000,56144120
GAZP,D,11/08/19,00:00:00,269.9000000,270.2000000,264.4500000,266.0000000,33408610
GAZP,D,11/11/19,00:00:00,265.0000000,265.4500000,259.8000000,260.4000000,42759010
GAZP,D,11/12/19,00:00:00,260.8200000,264.5700000,256.1300000,257.2500000,61477030
GAZP,D,11/13/19,00:00:00,256.1100000,257.1900000,250.7900000,251.8000000,87751920
GAZP,D,11/14/19,00:00:00,252.5500000,253.4600000,244.8000000,248.3400000,127648980
GAZP,D,11/15/19,00:00:00,248.5000000,250.4700000,245.0000000,248.0100000,89282030
GAZP,D,11/18/19,00:00:00,250.0100000,250.4000000,245.6200000,246.1500000,52569520
GAZP,D,11/19/19,00:00:00,246.5000000,248.7000000,244.3200000,248.0100000,66007160
GAZP,D,11/20/19,00:00:00,246.9400000,254.8900000,245.5800000,248.0000000,199141170
GAZP,D,11/21/19,00:00:00,252.0000000,259.8000000,250.0100000,254.3500000,221190060
GAZP,D,11/22/19,00:00:00,253.1200000,257.7200000,250.1300000,251.9900000,92136720
GAZP,D,11/25/19,00:00:00,252.1200000,256.1700000,251.4600000,255.2000000,47749490
GAZP,D,11/26/19,00:00:00,255.6000000,257.4100000,252.0100000,254.0000000,70125370
GAZP,D,11/27/19,00:00:00,253.8000000,255.8500000,252.2500000,253.8900000,37656880
GAZP,D,11/28/19,00:00:00,253.4800000,254.4300000,251.3500000,254.0000000,29765820
GAZP,D,11/29/19,00:00:00,253.8900000,257.5400000,251.8600000,257.5400000,53273480
GAZP,D,12/02/19,00:00:00,258.4500000,263.4000000,254.0500000,254.0500000,70123970
GAZP,D,12/03/19,00:00:00,253.2000000,254.1400000,247.0900000,247.9300000,75267070
GAZP,D,12/04/19,00:00:00,248.5000000,251.9600000,246.4000000,248.9300000,59259200
GAZP,D,12/05/19,00:00:00,249.5000000,250.3000000,244.7700000,246.3600000,61673820
GAZP,D,12/06/19,00:00:00,246.5000000,248.2500000,245.3900000,247.8300000,44833820
GAZP,D,12/09/19,00:00:00,247.9800000,250.2200000,247.4000000,248.7000000,32380540
GAZP,D,12/10/19,00:00:00,248.9000000,250.1500000,246.5000000,246.9000000,34789240
GAZP,D,12/11/19,00:00:00,246.8400000,248.6900000,246.8400000,247.3400000,31231740
GAZP,D,12/12/19,00:00:00,247.6400000,254.6600000,247.3500000,250.4800000,78677990
GAZP,D,12/13/19,00:00:00,251.1100000,252.4800000,248.8000000,249.5000000,41751940
GAZP,D,12/16/19,00:00:00,249.9000000,252.2200000,249.2000000,250.7800000,29595580
GAZP,D,12/17/19,00:00:00,251.2400000,252.8600000,250.8000000,252.0500000,31630020
GAZP,D,12/18/19,00:00:00,252.0000000,252.7100000,250.8500000,251.2900000,29136980
GAZP,D,12/19/19,00:00:00,250.9500000,252.3000000,249.4000000,251.4000000,37352350
GAZP,D,12/20/19,00:00:00,252.7100000,256.5800000,252.2200000,255.5000000,60113390
GAZP,D,12/23/19,00:00:00,251.5000000,255.2000000,251.1100000,255.0000000,37646820
GAZP,D,12/24/19,00:00:00,255.6000000,257.7100000,254.2600000,254.8700000,22751750
GAZP,D,12/25/19,00:00:00,254.9000000,255.4900000,253.0200000,253.2500000,12305460
GAZP,D,12/26/19,00:00:00,253.4500000,254.2400000,252.5000000,254.1000000,10875580
GAZP,D,12/27/19,00:00:00,254.3300000,257.4900000,254.0000000,257.1100000,24199940
GAZP,D,12/30/19,00:00:00,257.0900000,258.3000000,254.7100000,256.4000000,23474000
GAZP,D,01/03/20,00:00:00,259.1000000,261.9000000,257.7700000,259.0000000,34326290
GAZP,D,01/06/20,00:00:00,258.9100000,258.9600000,254.8000000,256.5500000,28106710
GAZP,D,01/08/20,00:00:00,256.2500000,257.3200000,254.7700000,255.7900000,25566970
GAZP,D,01/09/20,00:00:00,255.6600000,256.6800000,251.8200000,254.0700000,33194830
GAZP,D,01/10/20,00:00:00,253.9900000,254.6000000,251.2000000,251.9000000,28545590
GAZP,D,01/13/20,00:00:00,252.5000000,252.5000000,248.4000000,251.5000000,41334580
GAZP,D,01/14/20,00:00:00,252.0000000,253.2000000,249.0000000,250.0000000,32866650
GAZP,D,01/15/20,00:00:00,249.5000000,252.5000000,247.7500000,251.3000000,43936180
GAZP,D,01/16/20,00:00:00,251.8700000,254.5400000,251.5000000,254.2600000,38394410
GAZP,D,01/17/20,00:00:00,254.7600000,256.6000000,253.8000000,255.3900000,42028610
GAZP,D,01/20/20,00:00:00,255.6500000,256.1000000,253.0100000,253.5000000,29957470
GAZP,D,01/21/20,00:00:00,253.3700000,253.4000000,250.8800000,252.9900000,26873610
GAZP,D,01/22/20,00:00:00,252.8100000,253.3900000,248.1000000,248.1000000,38825260
GAZP,D,01/23/20,00:00:00,246.9000000,247.6600000,239.0100000,239.3000000,73654660
GAZP,D,01/24/20,00:00:00,240.1200000,243.2500000,235.2800000,237.9500000,68994040
GAZP,D,01/27/20,00:00:00,235.0100000,235.4000000,229.6500000,230.9600000,104948220
GAZP,D,01/28/20,00:00:00,232.6100000,237.5900000,229.0000000,235.0000000,85405890
GAZP,D,01/29/20,00:00:00,236.9000000,237.3600000,231.3000000,232.0000000,52589600
GAZP,D,01/30/20,00:00:00,230.7000000,232.4900000,229.4500000,231.5300000,41451560
GAZP,D,01/31/20,00:00:00,232.5300000,233.7900000,226.5700000,226.7000000,70264920
GAZP,D,02/03/20,00:00:00,223.8100000,229.9800000,223.8000000,227.6400000,53572940
GAZP,D,02/04/20,00:00:00,228.4700000,231.0800000,226.6500000,230.5000000,45301220
GAZP,D,02/05/20,00:00:00,230.8900000,235.7300000,228.8000000,232.5600000,61685530
GAZP,D,02/06/20,00:00:00,234.0400000,236.0000000,230.1500000,231.3800000,42561470
GAZP,D,02/07/20,00:00:00,232.3800000,233.3900000,227.1400000,229.1100000,49649900
GAZP,D,02/10/20,00:00:00,228.5800000,229.7500000,224.4100000,225.2000000,50466570
GAZP,D,02/11/20,00:00:00,226.5600000,236.1800000,226.0100000,233.9000000,95547840
GAZP,D,02/12/20,00:00:00,235.2000000,239.8000000,234.5600000,238.0300000,83138320
GAZP,D,02/13/20,00:00:00,236.9000000,237.9800000,233.5500000,233.5500000,41949600
GAZP,D,02/14/20,00:00:00,233.7900000,235.4000000,230.9100000,232.5000000,34339380
GAZP,D,02/17/20,00:00:00,233.4000000,234.5600000,231.9100000,233.7500000,20525270
GAZP,D,02/18/20,00:00:00,232.9700000,233.2800000,229.8000000,230.5000000,30822280
GAZP,D,02/19/20,00:00:00,231.8400000,233.5000000,230.7100000,231.9000000,24383830
GAZP,D,02/20/20,00:00:00,232.5500000,235.7500000,232.0000000,234.6000000,33547100
GAZP,D,02/21/20,00:00:00,233.2000000,233.7700000,231.6100000,232.0000000,29613730
GAZP,D,02/25/20,00:00:00,227.9900000,230.0600000,224.6800000,224.6800000,51889790
GAZP,D,02/26/20,00:00:00,223.3200000,225.4700000,220.8100000,224.7600000,63577060
GAZP,D,02/27/20,00:00:00,220.9900000,223.4000000,216.8000000,217.5000000,82610580
GAZP,D,02/28/20,00:00:00,210.0000000,211.9700000,200.5700000,202.6500000,168877890
GAZP,D,03/02/20,00:00:00,207.9900000,211.9900000,195.5100000,198.7800000,151413660
GAZP,D,03/03/20,00:00:00,204.7800000,205.2700000,198.0000000,201.4800000,104199970
GAZP,D,03/04/20,00:00:00,199.9000000,204.4200000,198.2800000,200.0000000,78621910
GAZP,D,03/05/20,00:00:00,203.0000000,203.4300000,197.5000000,198.0000000,65760320
GAZP,D,03/06/20,00:00:00,193.4900000,194.2300000,185.1300000,188.2700000,131420850
GAZP,D,03/10/20,00:00:00,169.4500000,185.8400000,161.0100000,171.0000000,203245560
GAZP,D,03/11/20,00:00:00,173.9800000,175.8700000,167.3900000,172.0300000,108371760
GAZP,D,03/12/20,00:00:00,163.4000000,167.8000000,161.2000000,163.7300000,150756610
GAZP,D,03/13/20,00:00:00,164.0800000,175.6900000,164.0200000,166.1000000,142833320
GAZP,D,03/16/20,00:00:00,163.5600000,169.9900000,158.1700000,168.0700000,115641980
GAZP,D,03/17/20,00:00:00,168.9600000,175.5000000,164.5600000,167.0000000,108041540
GAZP,D,03/18/20,00:00:00,164.9000000,170.4500000,162.0000000,166.3400000,105950660
GAZP,D,03/19/20,00:00:00,168.7700000,175.2000000,164.0500000,174.5600000,121970230
GAZP,D,03/20/20,00:00:00,179.9800000,184.6900000,176.1000000,176.2600000,139598470
GAZP,D,03/23/20,00:00:00,171.0300000,172.2800000,168.0400000,168.3500000,108969290
GAZP,D,03/24/20,00:00:00,174.3600000,179.9900000,172.6100000,177.9500000,89246570
GAZP,D,03/25/20,00:00:00,182.8000000,186.9000000,175.2600000,180.2000000,114425820
GAZP,D,03/26/20,00:00:00,179.4500000,184.9000000,177.2800000,181.5000000,53884430
GAZP,D,03/27/20,00:00:00,181.2000000,181.3700000,172.0000000,174.5000000,55565750
GAZP,D,03/30/20,00:00:00,171.9900000,177.6300000,170.5000000,176.4400000,47795640
GAZP,D,03/31/20,00:00:00,178.5000000,184.6400000,178.0100000,181.4100000,69708850
GAZP,D,04/01/20,00:00:00,178.0500000,181.3800000,177.5000000,180.0600000,40356500
GAZP,D,04/02/20,00:00:00,183.8000000,190.0000000,180.2500000,187.0400000,87685660
GAZP,D,04/03/20,00:00:00,187.0300000,193.8500000,185.7200000,189.7700000,92292440
GAZP,D,04/06/20,00:00:00,192.2500000,193.4400000,189.4400000,191.1000000,62810660
GAZP,D,04/07/20,00:00:00,192.7200000,195.1300000,189.8000000,191.2200000,66726560
GAZP,D,04/08/20,00:00:00,189.7500000,194.1100000,188.1000000,194.1100000,49196260
GAZP,D,04/09/20,00:00:00,195.6900000,196.2600000,189.8800000,193.8600000,84196490
GAZP,D,04/10/20,00:00:00,191.8600000,192.4400000,190.5100000,192.0000000,16941950
GAZP,D,04/13/20,00:00:00,192.2500000,192.3600000,186.0700000,188.0700000,28468270
GAZP,D,04/14/20,00:00:00,189.5700000,191.7600000,188.3000000,190.1100000,50604120
GAZP,D,04/15/20,00:00:00,189.1600000,189.4800000,182.5600000,184.2500000,53684360
GAZP,D,04/16/20,00:00:00,185.1500000,189.1600000,182.7500000,184.3000000,56338120
GAZP,D,04/17/20,00:00:00,187.0700000,187.8700000,183.5400000,184.6800000,38709150
GAZP,D,04/20/20,00:00:00,184.1100000,186.2500000,183.0000000,185.5100000,34244800
GAZP,D,04/21/20,00:00:00,183.1700000,184.5000000,179.0500000,181.9200000,66847460
GAZP,D,04/22/20,00:00:00,181.0900000,188.5500000,180.3300000,188.3600000,48244280
GAZP,D,04/23/20,00:00:00,189.9800000,191.5900000,187.5000000,188.7300000,39797620
GAZP,D,04/24/20,00:00:00,187.9400000,187.9500000,185.1000000,185.7100000,36685880
GAZP,D,04/27/20,00:00:00,186.5300000,188.4700000,185.6900000,186.2900000,23536090
GAZP,D,04/28/20,00:00:00,185.9300000,190.6500000,185.7600000,188.5000000,44154560
GAZP,D,04/29/20,00:00:00,189.7800000,195.2300000,188.5300000,193.8700000,56201200
GAZP,D,04/30/20,00:00:00,195.4400000,196.2000000,189.6200000,190.0000000,72061970
GAZP,D,05/04/20,00:00:00,188.0000000,188.1700000,184.5200000,185.7000000,42833330
GAZP,D,05/05/20,00:00:00,188.3900000,190.3900000,187.3000000,190.0000000,39562120
GAZP,D,05/06/20,00:00:00,190.5300000,191.0500000,187.0500000,187.0500000,46377880
GAZP,D,05/07/20,00:00:00,187.5200000,190.3000000,185.5000000,185.8500000,67256130
GAZP,D,05/08/20,00:00:00,186.3400000,186.6400000,183.1000000,185.3400000,60934480
GAZP,D,05/12/20,00:00:00,184.8800000,187.2000000,183.2000000,186.1700000,49892900
GAZP,D,05/13/20,00:00:00,185.5500000,185.5500000,183.8000000,184.2000000,33177080
GAZP,D,05/14/20,00:00:00,183.2700000,184.8500000,181.6800000,183.9100000,49343510
GAZP,D,05/15/20,00:00:00,185.6200000,186.9800000,183.8500000,183.8500000,47863870
GAZP,D,05/18/20,00:00:00,185.4000000,192.5000000,185.1400000,192.5000000,60009590
GAZP,D,05/19/20,00:00:00,193.0000000,194.3900000,191.1000000,194.2000000,60258130
GAZP,D,05/20/20,00:00:00,193.5700000,197.2700000,192.7900000,196.7400000,73790890
GAZP,D,05/21/20,00:00:00,196.1000000,199.2600000,191.4000000,194.7400000,90059720
GAZP,D,05/22/20,00:00:00,194.0000000,195.7600000,192.2100000,194.3500000,42278710
GAZP,D,05/25/20,00:00:00,195.2100000,197.5500000,195.1100000,197.5500000,20030490
GAZP,D,05/26/20,00:00:00,198.8000000,202.3000000,196.3000000,196.8600000,65940550
GAZP,D,05/27/20,00:00:00,196.1000000,197.7500000,193.1500000,194.7300000,55228910
GAZP,D,05/28/20,00:00:00,194.4000000,196.9800000,194.1700000,196.8600000,39920270
GAZP,D,05/29/20,00:00:00,196.2500000,199.9500000,193.2000000,199.9500000,172617900
GAZP,D,06/01/20,00:00:00,200.2500000,202.4700000,197.1500000,198.7200000,54163710
GAZP,D,06/02/20,00:00:00,199.4800000,202.1900000,198.7200000,201.9700000,45255750
GAZP,D,06/03/20,00:00:00,203.1000000,208.1500000,202.0100000,208.0000000,65058830
GAZP,D,06/04/20,00:00:00,207.9900000,207.9900000,200.6000000,201.4600000,72176320
GAZP,D,06/05/20,00:00:00,202.5600000,204.8400000,201.5100000,203.0500000,44798190
GAZP,D,06/08/20,00:00:00,204.9500000,206.5000000,202.9700000,204.9100000,40076610
GAZP,D,06/09/20,00:00:00,205.4100000,206.1000000,201.5700000,204.8400000,35361030
GAZP,D,06/10/20,00:00:00,204.8800000,205.2700000,200.5300000,201.7500000,41510100
GAZP,D,06/11/20,00:00:00,200.1900000,200.1900000,195.1500000,196.7400000,48834830
GAZP,D,06/15/20,00:00:00,193.8500000,196.1500000,191.0000000,194.2000000,54158910
GAZP,D,06/16/20,00:00:00,196.0600000,199.5900000,195.2000000,196.5900000,43322650
GAZP,D,06/17/20,00:00:00,197.7200000,199.0800000,195.2100000,195.8600000,34389160
GAZP,D,06/18/20,00:00:00,195.4400000,195.5700000,191.8500000,193.0000000,45807200
GAZP,D,06/19/20,00:00:00,194.1700000,196.0700000,193.8200000,195.8100000,45158120
GAZP,D,06/22/20,00:00:00,195.3500000,195.3500000,192.6200000,194.3000000,36763320
GAZP,D,06/23/20,00:00:00,194.7800000,196.3200000,194.0000000,194.8300000,33800940
GAZP,D,06/25/20,00:00:00,191.8000000,192.4800000,190.5500000,192.2500000,48747730
GAZP,D,06/26/20,00:00:00,192.8000000,195.6900000,190.5100000,193.0000000,60289440
GAZP,D,06/29/20,00:00:00,192.6700000,198.1000000,192.5800000,197.9400000,45797120
GAZP,D,06/30/20,00:00:00,197.9000000,198.4800000,193.2400000,194.3100000,52228420
GAZP,D,07/02/20,00:00:00,195.3100000,195.8400000,194.4000000,195.2800000,34114100
GAZP,D,07/03/20,00:00:00,195.6500000,197.4800000,194.7700000,197.2000000,26423160
GAZP,D,07/06/20,00:00:00,199.2100000,201.7500000,198.5300000,199.9900000,46417970
GAZP,D,07/07/20,00:00:00,199.7000000,199.9400000,197.7500000,197.9600000,35182460
GAZP,D,07/08/20,00:00:00,198.0000000,201.1900000,197.5500000,201.1700000,30730070
GAZP,D,07/09/20,00:00:00,201.4800000,202.0000000,198.4000000,199.4400000,40355340
GAZP,D,07/10/20,00:00:00,198.2500000,201.7000000,197.2200000,200.9400000,39028520
GAZP,D,07/13/20,00:00:00,201.6000000,202.3300000,195.5000000,195.7000000,62999870
GAZP,D,07/14/20,00:00:00,195.0900000,196.6500000,192.4800000,193.6000000,83060710
GAZP,D,07/15/20,00:00:00,180.6000000,184.2700000,179.8000000,182.2600000,73463320
GAZP,D,07/16/20,00:00:00,181.2000000,183.8000000,181.0700000,183.3200000,29409000
GAZP,D,07/17/20,00:00:00,183.8000000,184.9300000,182.8700000,184.6500000,25471860
GAZP,D,07/20/20,00:00:00,184.6700000,188.4100000,183.8800000,188.3600000,30010590
GAZP,D,07/21/20,00:00:00,188.9900000,189.7700000,186.2500000,186.7800000,44388320
GAZP,D,07/22/20,00:00:00,187.0300000,188.5900000,186.0700000,187.1500000,22767680
GAZP,D,07/23/20,00:00:00,187.5000000,188.3000000,184.4000000,184.6900000,29769530
GAZP,D,07/24/20,00:00:00,184.8300000,186.4500000,184.1200000,185.4500000,30313190
GAZP,D,07/27/20,00:00:00,185.6000000,185.9200000,184.2000000,185.0300000,22734510
GAZP,D,07/28/20,00:00:00,185.1300000,185.4600000,183.6000000,184.3000000,26633740
GAZP,D,07/29/20,00:00:00,184.5000000,185.3500000,183.4200000,184.6900000,27882380
GAZP,D,07/30/20,00:00:00,184.4400000,184.7300000,180.9100000,182.5200000,34011750
GAZP,D,07/31/20,00:00:00,182.6000000,184.8400000,181.6100000,182.5900000,44920000
GAZP,D,08/03/20,00:00:00,182.5100000,184.0300000,181.7200000,183.6000000,28651930
GAZP,D,08/04/20,00:00:00,184.0600000,184.6800000,182.1700000,183.3100000,32428960
GAZP,D,08/05/20,00:00:00,183.5200000,189.9800000,183.3500000,189.1500000,75423620
GAZP,D,08/06/20,00:00:00,189.5600000,189.9200000,187.1300000,189.0700000,42849450
GAZP,D,08/07/20,00:00:00,188.4400000,188.5700000,185.8100000,187.2300000,28808600
GAZP,D,08/10/20,00:00:00,187.4900000,188.8500000,186.8300000,187.7000000,24226570
GAZP,D,08/11/20,00:00:00,187.8800000,192.4000000,187.8800000,189.7000000,51902080
GAZP,D,08/12/20,00:00:00,190.4700000,193.2900000,189.3200000,192.8000000,35583620
GAZP,D,08/13/20,00:00:00,192.5000000,194.4400000,191.2500000,193.7600000,37819700
GAZP,D,08/14/20,00:00:00,194.2500000,194.2500000,190.7100000,192.8300000,29780320
GAZP,D,08/17/20,00:00:00,193.8400000,194.6800000,189.2000000,190.4700000,55677760
GAZP,D,08/18/20,00:00:00,190.0700000,191.9500000,189.2500000,190.3000000,27776390
GAZP,D,08/19/20,00:00:00,190.5000000,191.9900000,189.0000000,189.2600000,31452990
GAZP,D,08/20/20,00:00:00,188.8000000,188.9400000,185.5800000,186.9500000,37649810
GAZP,D,08/21/20,00:00:00,187.2500000,187.7900000,183.5000000,184.5100000,33830700
GAZP,D,08/24/20,00:00:00,185.3700000,187.4400000,184.8400000,187.1000000,24264740
GAZP,D,08/25/20,00:00:00,187.4500000,187.9900000,184.7300000,186.2500000,19552010
GAZP,D,08/26/20,00:00:00,186.2200000,188.0000000,185.0000000,187.4800000,25456340
GAZP,D,08/27/20,00:00:00,187.5000000,188.0100000,182.6200000,184.5800000,38183770
GAZP,D,08/28/20,00:00:00,184.9600000,185.2200000,182.4800000,182.9000000,34291080
GAZP,D,08/31/20,00:00:00,183.1200000,184.2800000,180.5100000,181.0100000,47459530
GAZP,D,09/01/20,00:00:00,181.4000000,184.8700000,181.0100000,184.2200000,48007480
GAZP,D,09/02/20,00:00:00,184.8000000,186.2900000,181.1000000,181.9500000,50239120
GAZP,D,09/03/20,00:00:00,182.4000000,182.5900000,178.6000000,179.1300000,62908720
GAZP,D,09/04/20,00:00:00,178.9800000,180.5600000,178.0000000,179.5500000,43008870
GAZP,D,09/07/20,00:00:00,178.8200000,179.7500000,175.9400000,177.0400000,38983590
GAZP,D,09/08/20,00:00:00,177.0000000,177.4300000,172.4000000,172.9500000,63837660
GAZP,D,09/09/20,00:00:00,172.7800000,175.3500000,172.3300000,173.6900000,41967040
GAZP,D,09/10/20,00:00:00,173.8000000,174.6400000,171.1100000,173.8000000,34012170
GAZP,D,09/11/20,00:00:00,174.3300000,178.2700000,173.1000000,178.0500000,36889720
GAZP,D,09/14/20,00:00:00,178.4500000,180.8000000,177.5200000,178.1900000,37563920
GAZP,D,09/15/20,00:00:00,178.1300000,182.9500000,178.0100000,182.2200000,42445100
GAZP,D,09/16/20,00:00:00,182.6900000,184.1600000,181.3500000,183.2600000,37370250
GAZP,D,09/17/20,00:00:00,181.7800000,184.8400000,180.3400000,183.9000000,49663210
GAZP,D,09/18/20,00:00:00,184.4000000,184.7000000,181.3400000,181.5200000,45215700
GAZP,D,09/21/20,00:00:00,181.3600000,181.3600000,175.3600000,177.1700000,41282960
GAZP,D,09/22/20,00:00:00,176.5800000,180.9000000,176.4200000,179.0000000,36380350
GAZP,D,09/23/20,00:00:00,179.8100000,180.3700000,176.8100000,177.0000000,31848780
GAZP,D,09/24/20,00:00:00,176.0000000,178.4900000,171.9000000,174.2300000,49687540
GAZP,D,09/25/20,00:00:00,175.1200000,175.1700000,169.6000000,173.7700000,96284070
GAZP,D,09/28/20,00:00:00,174.2400000,175.3800000,171.2900000,172.7400000,50397970
GAZP,D,09/29/20,00:00:00,172.7600000,173.4700000,170.0000000,171.4400000,48779600
GAZP,D,09/30/20,00:00:00,171.0200000,171.9800000,169.8000000,169.9700000,48605100
GAZP,D,10/01/20,00:00:00,171.1800000,171.4000000,167.9700000,168.4000000,60296370
GAZP,D,10/02/20,00:00:00,167.5000000,169.9500000,167.2200000,169.4700000,40191130
GAZP,D,10/05/20,00:00:00,170.1200000,170.8800000,168.5800000,170.6400000,37393020
GAZP,D,10/06/20,00:00:00,170.7000000,173.4100000,170.5000000,171.3500000,64082980
GAZP,D,10/07/20,00:00:00,171.7500000,172.2600000,167.0400000,168.2300000,65800100
GAZP,D,10/08/20,00:00:00,168.1800000,168.8600000,166.1500000,167.4300000,36621350
GAZP,D,10/09/20,00:00:00,167.8000000,168.1900000,165.7700000,166.9700000,41514910
GAZP,D,10/12/20,00:00:00,167.6600000,169.8000000,166.8700000,169.0500000,38899590
GAZP,D,10/13/20,00:00:00,169.1300000,169.4700000,165.8200000,166.3700000,34687990
GAZP,D,10/14/20,00:00:00,166.6100000,167.6300000,165.7100000,167.2400000,26679740
GAZP,D,10/15/20,00:00:00,166.8500000,168.8500000,166.0000000,167.1600000,39889410
GAZP,D,10/16/20,00:00:00,167.2200000,167.2500000,163.5600000,163.9800000,50402810
GAZP,D,10/19/20,00:00:00,164.7600000,165.6000000,163.0000000,163.6000000,33916860
GAZP,D,10/20/20,00:00:00,163.7400000,167.1200000,162.8000000,166.5300000,50468030
GAZP,D,10/21/20,00:00:00,166.8000000,167.3000000,163.8700000,164.3700000,36678920
GAZP,D,10/22/20,00:00:00,163.8500000,166.5300000,163.6600000,165.2700000,39939480
GAZP,D,10/23/20,00:00:00,165.1500000,165.8800000,164.3900000,164.9600000,32909950
GAZP,D,10/26/20,00:00:00,164.4400000,164.9600000,161.1000000,162.1700000,53436340
GAZP,D,10/27/20,00:00:00,162.1800000,162.6200000,158.2100000,159.2100000,58268970
GAZP,D,10/28/20,00:00:00,158.9800000,158.9900000,153.7000000,154.3000000,86858100
GAZP,D,10/29/20,00:00:00,155.0800000,157.3000000,154.2000000,156.7400000,52752800
GAZP,D,10/30/20,00:00:00,155.0900000,156.2000000,154.0800000,154.2800000,42661020
GAZP,D,11/02/20,00:00:00,153.9600000,157.9800000,151.9000000,157.7400000,69600850
GAZP,D,11/03/20,00:00:00,158.2100000,161.9200000,157.4400000,161.0900000,71067000
GAZP,D,11/05/20,00:00:00,163.8100000,165.2500000,161.9900000,163.7000000,73016160
GAZP,D,11/06/20,00:00:00,163.0000000,165.8400000,161.5200000,164.9200000,51633910
GAZP,D,11/09/20,00:00:00,166.7200000,171.5000000,164.9000000,170.1300000,103358560
GAZP,D,11/10/20,00:00:00,169.0300000,173.6400000,167.6300000,172.9200000,76531040
GAZP,D,11/11/20,00:00:00,173.5000000,175.1500000,170.2600000,170.5300000,72020230
GAZP,D,11/12/20,00:00:00,170.2000000,175.3000000,169.7500000,172.9100000,71917150
GAZP,D,11/13/20,00:00:00,172.8800000,181.2700000,172.4200000,180.3000000,104602920
GAZP,D,11/16/20,00:00:00,181.0200000,185.6200000,180.3000000,185.3200000,89217810
GAZP,D,11/17/20,00:00:00,185.1000000,185.3100000,178.8300000,182.9000000,99307240
